x,y,token
-1.7218326428207802,-6.548501771389074,that
-1.561722299605973,-6.043101732945725,did
-1.8156333708813372,-6.482786422680609,not
-2.4006863548159703,-0.2211132841736461,means
-3.5686123287755884,-0.7207614130172295,rank
0.8038940561550464,-3.1632557468403153,sorrow
0.988578876865653,-5.506884867542221,came
-4.396902797274118,-4.58382536409405,--
-0.9358349452329662,-3.1032040664890364,gentle
-1.2777958205261593,-6.61492744103732,all
-2.811125361583708,3.5060821047454205,shape
-1.5898920596319759,0.5143403675046405,disagreeable
-3.4523230654685677,1.3836507912963318,consciousness
-1.1522673841343443,0.7232981516207536,.--
-1.0237310209435735,-4.413343370246425,married
-2.099756494959655,-0.04413715567165179,loss
-4.360310711496529,-4.527594215824777,first
4.879603683820769,-3.336315219409879,brought
0.9224712758378817,-3.172998981255913,grief
-5.307899503067888,4.164952073431407,on
-5.432935557540244,-2.6028596221673452,wedding
-4.483990600793388,-5.6336957811250175,day
-1.6638309552531205,-6.572027947483591,this
3.062122696430851,-1.3316948826252224,beloved
0.35994609972656044,3.2196553893142914,sat
-0.7478564505039684,3.2934187786486584,mournful
-1.5959224635976268,-0.9505914055822552,thought
-3.1088844537150435,0.9260960146551019,continuance
-5.109063959882074,4.346429250601725,over
-0.2836084290908031,-3.446751501427328,bride
1.4176299861395376,-3.6064313695440755,people
-0.7151744699194602,-5.194524424441,gone
-4.139933453433652,-3.0167316198062344,left
-6.331133225522108,-0.041897126263132044,dine
-2.057117418760946,-3.395455402637245,no
-4.079915013848458,1.205629092132712,prospect
6.70953328328795,-3.708217462968022,third
-1.8158723292075674,-1.2288885945133992,cheer
-5.358793360445448,-5.282165862884866,evening
-4.975957549631748,0.8942935525210512,composed
-1.9691602074544754,-5.026781797253465,himself
1.2531210752672777,0.6784611214177396,sleep
-5.721426386711113,-1.9239758544352292,after
-3.8609645082190096,-5.975998961557183,dinner
-5.146938900863517,0.8897957541013036,usual
-4.727409222389224,-4.1480593923826605,then
-3.48355632296903,-3.174040110175157,only
4.147506749236834,2.466628416880449,sit
-1.846946708008475,-2.767158150882469,lost
-2.6563392864688034,1.2542905038600562,event
-3.767019578304345,-3.3634373435385054,every
0.37710942787928453,0.20315791108156406,promise
-2.080688014123254,1.474799434529665,happiness
-2.9674430064842756,2.13216074610435,mr_weston
-4.897328682351004,-3.583024473544302,man
-1.962989319498165,1.4967855895414013,character
-1.9435095592741882,-0.575806121302775,easy
-2.095887363440942,0.6423916916904895,fortune
-2.9922647612809374,1.0814515538376177,suitable
-2.768703683983765,-1.9804920509221886,age
-0.6933282247742684,-1.3507966863658627,pleasant
-1.8483909484673908,1.4099341947570738,manners
-0.12180329661214502,1.7485635758326432,there
-3.047260774018254,1.5704743466719626,satisfaction
-2.624862517162397,-0.07312902243392624,considering
-2.151741644364353,1.055325076663845,self
-2.1261628743923593,-0.17328876008463026,denying
-2.0567111758905035,0.6069867997753388,generous
-2.2206559322153234,1.2815273695956677,friendship
-1.6457375884465384,-3.856061898998161,always
-1.189444315860321,1.3983195589203996,wished
-2.3240687514836327,-0.7036493256857075,promoted
-1.609245061433873,0.07553075928046302,match
-6.245605591887096,4.103721874487465,black
-5.283794997077783,-5.312381510284899,morning
-0.7231939510822768,-3.3592641750934304,work
-1.3910489239860102,-4.682712187757282,want
-1.4262302441946957,-6.052410359015393,would
-4.58063530558065,-5.047463989106289,be
-4.679749954525527,1.0003149389258157,felt
-4.319645678196269,-2.4927187688646106,hour
-4.607493703976154,-0.4194425168407112,recalled
-1.0741339662109144,-2.029815521465212,past
-0.7911321047685181,0.7577315333802579,kindness
-1.9355719361429902,-6.158509862937759,how
3.0405085468791184,-2.7152587577431953,taught
-0.38762517408381997,-3.4332616976546775,played
1.3582741875004172,-6.989617528212166,five
-4.244186910623471,-4.045405354450537,old
-2.532493197660202,-0.2070997906761348,devoted
-0.13416547811524737,-2.1737524805726975,powers
-2.274676673222101,0.6866919070052689,attach
-2.5633670576105634,-0.6677457787042524,amuse
-2.044628861552065,0.746075136416333,health
-1.5018504180082037,4.990742330291915,through
-3.4589808426007997,2.511935876772434,various
-3.569637944094978,-1.3787298315906071,childhood
-6.814479174837892,-3.018135806167962,large
-2.881221273728839,-0.30860122121282374,debt
-3.0988857166579113,1.7446194522233838,gratitude
-4.501502008632157,-0.6022202699727445,owing
-2.9273777338098923,-4.334222575085361,here
-3.5160816948930447,1.1825067944825955,intercourse
-4.480000137518056,-4.57903422310651,last
1.4025952229162628,-6.970376281071102,seven
-1.9985582835116797,1.3440671101603818,equal
-3.6462953565976592,-0.36199129165186134,footing
0.9220855045672572,-2.966315003176173,perfect
-3.4424062774802198,0.3572550503135889,unreserve
-5.7223890707895935,0.0800082966850212,soon
4.884542434761939,-2.942960540678514,followed
-3.289344162233427,-4.708889459882494,isabella
-0.8478939053283763,3.207804184509976,their
-0.6156332307583781,-2.9360725544883444,each
-4.511745591755856,-3.2688988792410028,other
-1.6451396329023635,-2.851324432754432,yet
-1.344096431660677,-0.49588772679563564,dearer
-4.351541336563207,1.4851044181519888,recollection
-3.2046582684198475,0.6426731485869019,companion
-2.789923882330949,-2.2578207055544004,such
-5.109643907876099,-1.7574423354558524,few
4.512820228106924,-2.1464826465125864,possessed
-2.9832388918719173,0.03868800165443104,intelligent
-4.121120455475271,0.46762731500679033,informed
-1.8615027651043485,0.6454921406805589,useful
-0.7548572320373828,-0.570066162946386,knowing
2.2612699538063334,-1.440516304689533,ways
-2.1982318744351876,1.287093054595015,interested
-2.731292984604179,3.6497694301400885,its
-3.2034426729844077,0.6885037343441321,concerns
-2.9017842669918625,1.2897725031564262,peculiarly
-1.1453312380096774,0.8116047671767694,pleasure
-3.4626574271485895,0.5511061586613135,scheme
-3.0626239229183505,0.6496029468539536,hers
3.9665244413747356,-3.6349672914194624,whom
-1.507168744979636,-6.074844604341139,could
4.070459402744859,0.2229019166174967,speak
5.745994035715093,-2.611670879801242,arose
-1.3705394652704268,-5.2916769290984105,never
-0.7526625027912696,-3.7544566914604363,find
-0.9749521648899624,-0.7350064392790335,fault
2.144103570651269,-1.291720514259632,bear
-2.143003491644525,-0.21445376660228244,change
-1.9874033865679341,-5.088256569155784,?--
-2.036307586653079,-3.178714968693063,true
-2.265905344323493,-5.4694517383536425,going
-6.4541786762936555,1.8677916864482222,half
-6.340869179255076,-1.080415875265993,mile
-1.0489299188377643,-5.155291492591948,them
-1.6266335263423792,0.2476275788576161,aware
-4.65670615910543,-3.802508384204088,great
-1.266095227713336,-5.906510701536244,must
-1.4214626123503742,0.5071600596343985,difference
-2.924752114302573,2.1733451613408805,mrs_weston
-3.0629333093054436,1.1910953730427338,advantages
-3.441677253482152,-0.9789228516431937,natural
-3.0791903814518387,1.3300927088059207,domestic
-3.0322321865807313,1.3055114232492468,suffering
-3.219261911043252,-1.4532883689420077,intellectual
-4.118283163708985,0.4459485276724531,solitude
2.5168192670579517,-1.470987624116577,dearly
2.203157993319478,-1.3354204959583,loved
-1.881360708143373,-5.092521813636551,he
3.764865406557967,-0.18092955138345343,meet
-3.677497209889731,1.313010039762428,conversation
-2.143657873164173,1.4279925029294274,rational
1.800844571643594,-3.1021444390142827,evil
-3.8320772631345124,-0.4190026290104028,actual
-1.6130999828824915,-0.5351413187428882,disparity
0.4274758874632089,-0.1685277717763839,ages
0.607153066181968,0.19510497806899604,increased
-3.1459862582622535,-0.05882907047810263,constitution
-3.1691344057488693,1.414249303220718,habits
-0.0042560227909237075,-2.6468676396034723,life
-2.2889038211516515,-1.5771523511275871,without
-3.1207696412378527,0.9980601649728443,activity
-2.0501288114840808,-0.07398125493717143,mind
-0.7696749791842286,-2.7718149259278935,body
-2.0125512235912923,-0.8633875491886388,older
-1.709241177080699,-2.8108964444769566,though
-3.034345057197325,-2.7196794472120085,everywhere
-3.226862953597402,-0.29595689004459713,friendliness
2.149629513459753,-0.6636331412574658,heart
-1.7102392467443799,1.3436214945658589,amiable
-6.094410952920034,-3.5402001507918337,talents
-3.9771763725718317,0.7031957420359082,recommended
-1.2831706236006202,-5.279932724344693,him
-3.4496034792431205,-3.529511042642943,time
-4.973628200614992,-0.772957203512102,comparatively
0.2578335110938315,-3.497049024087919,removed
-1.4768347662255166,-0.4674078051014709,matrimony
-5.960834924064164,-0.07328054251060226,settled
-5.8023017314196546,-2.228169576894638,london
-6.3740984129772835,-1.3187420876651545,miles
0.9535571072795623,3.555703444440774,off
-5.095308196549416,-2.036069665984095,beyond
-0.9967515749939206,-2.528956091784616,daily
-2.5997014292681775,-3.0658920795972517,reach
-6.173244114487618,-1.9989430573226368,october
-6.191516348225555,-1.9915283856770778,november
-4.350140468618571,2.8874476806874743,struggled
-6.498206201770746,0.07388746431609026,hartfield
-2.8676310198081016,-4.557582852558263,christmas
-2.787786694921771,-5.276367140143985,next
-6.248167804574367,0.09843084409302516,visit
5.2839090279663,-4.913485517476705,husband
1.5456129805725742,-4.105440065780173,children
1.2513628897757736,0.1602490499926878,fill
-0.04003870574211027,-4.910266215026473,give
-2.7089772585322622,0.5188246416433855,society
-5.142470333961212,3.8066950908865724,again
-6.517666906182077,0.027489483674820295,highbury
0.15517519393410883,4.985072394923149,populous
-5.935277618951824,-1.8297281489767283,village
-4.415229617240811,2.733335162536282,almost
-6.324750473664191,-0.640803211832881,town
-3.908484157502417,0.7067071266107164,spite
-1.118032974490504,-2.241604854939943,separate
-4.360179862353868,5.042916175636599,lawn
4.633996276181043,-3.8348157726545513,name
-1.5041045528932662,-3.9955202448158746,really
-0.7828085577817729,-0.2648183040718948,belong
-3.747214026238179,1.2760483004803636,afforded
-1.6243535255062154,-1.4770777060976468,equals
-6.04113403558412,2.9953578918341526,looked
-4.730052524818601,4.226632355746288,up
-2.477071228499999,1.635291707888649,acquaintance
-2.7537000938137295,-0.4116387074166295,universally
-1.5100627462762772,0.46245980839267326,civil
3.211782201462747,-1.2402516184002763,among
-0.07083483299088995,-0.4199398474456863,accepted
-5.147440410707155,1.0230885962336904,melancholy
-6.056680146164865,-1.764183462709921,sigh
-0.9718186950519603,-4.128181666059636,wish
-1.5509553990175846,-0.3220764876522685,impossible
-2.2827013244355148,-2.815983932591637,things
0.2989678285874484,-3.915858076907141,till
-3.756731092613939,-2.987531159054483,awoke
-4.340905879594673,-2.8967556027350776,made
-1.4073861031130028,0.4926759117442337,necessary
-3.9292223835693014,-0.09592778354456816,cheerful
-1.6258116165974172,1.4820629277747035,spirits
-3.1262226593360576,0.9625008389759024,required
-3.7182866092607796,0.3557250836087755,support
-2.50037565853969,0.5027537374711123,nervous
-1.5123082470780154,-0.6840708309276126,easily
-3.976690338259539,-0.182645996449779,depressed
-4.234824794649284,-4.272416623163461,used
0.42739260231611337,-4.2580717713242855,part
-3.240907516815767,-1.525091369160007,kind
-2.548177496761657,-1.4358434456130784,origin
-1.4916112868190967,0.25859706135536037,reconciled
5.239889322938639,-4.777028226888209,daughter
-1.3359353331168833,0.9086402124975339,marrying
-6.664858867832668,-4.4845264942582075,nor
-2.320772574361279,-2.7921533891702355,ever
-0.3442530157479408,0.5045750538819183,compassion
-2.98037238811276,0.5810995140025733,entirely
-2.252418139912152,-6.427173873616809,when
-1.0307800625435404,1.2303934115344457,obliged
-3.2226069901899663,0.8591248319197903,selfishness
-0.7071520076557358,0.3038436441803217,able
-1.4501003117282947,-4.718868656591221,suppose
-0.9977135942399531,-0.22129987896807016,feel
-1.084237276754833,0.34921263678135844,differently
-2.0891192499454263,1.4391714743053965,disposed
0.6734777736315162,-1.1101384557653295,done
-1.4911577513275398,-3.814643288999691,sad
-1.6071420984503304,-3.137417447291905,thing
-1.2131482823834752,-3.483510732387705,great_deal
-1.2660427144439093,-0.17545551892096942,happier
-1.8579420607015007,-6.487954744361723,if
-6.2574665949777435,-0.29850027862172684,spent
-1.027715618131979,-2.839107425641446,rest
-5.915788096790669,1.308264981083731,smiled
-0.7454799384684138,-0.3316702080685764,cheerfully
3.169003443467665,-1.1317019941192155,keep
0.7718449885991502,-2.081985818482446,thoughts
-3.867599764327163,-5.981205092946453,tea
-1.8410400615115667,-4.66339312335938,say
-2.1728800203640253,-0.6566435912733913,exactly
-7.06045694101793,-2.024989282814419,said
-2.5732517275408546,-4.566903835604437,poor
-2.3945791879835947,-5.423632963577911,!--
-0.7912435230459288,0.5903928180895307,pity
-3.4458872410196424,-4.844286925888525,is
-2.652085340987542,-5.654558157013216,"!"""
-1.0154571323005483,-5.755172416941895,cannot
-1.6058998081137303,-4.248974871887031,agree
-2.8229509575275946,-5.462347310059669,you
-1.9236395673576059,-5.240853336231609,papa
-1.4949320828752735,-4.792168618185647,know
-1.5347065732601484,-4.316319589373902,good
-2.307977564349571,0.6491622161749053,humoured
-1.8261639010455324,1.1343004222926345,thoroughly
-1.4261999639835756,-4.2419474113112825,deserves
5.238613435837563,-4.780220943925863,wife
-1.7018378570918253,0.91903353014225,;--
2.645255777862702,-2.9580669323497166,live
-0.6464665219630289,-4.608452998890626,us
-1.4912881968786948,-5.393536762063765,my
-4.710722964591874,-0.8416917100857746,odd
-1.3322900896849026,-6.0365497689175,might
-2.067445676131422,-5.400202038040016,"?"""
0.021205742393756666,3.2544364782675776,where
-1.9940677571109637,0.8606490488963449,advantage
1.0031713150404293,-6.9428132575659305,three
-4.617235681058462,-2.3773356171787166,times
-1.9555280838767153,-5.413078884831091,dear
-2.368879227483134,-5.171911309983066,"."""
-3.3955546856309207,-2.737023280224322,often
-0.810347593038742,-4.900740925577691,we
-1.0103351694239924,-5.879792906216688,shall
-2.286004510139403,-4.727238846510113,see
-2.347100273380863,-5.417852745252583,coming
-5.745115065202093,-0.08625549986243743,meeting
-2.117145283521034,-4.562410850833975,begin
-1.6571971779362642,-5.4168690693026775,go
-0.9793664987190662,-4.091724122180027,pay
-2.3308720092332176,-5.7940078943364055,am
-1.576817457992943,-5.378305678420178,get
-4.418329922645168,-1.4129116399202932,far
-6.502722144119807,0.05944251751371107,randalls
-1.5041032637934342,4.36490428687977,distance
2.176151739792312,-0.9921946644890274,walk
-1.3071506416287564,-5.262346662663864,nobody
-1.5927952868380888,-5.493366514284265,your
-0.15875117482775283,1.394359426110974,walking
-6.479262492633189,-0.9123008943036192,carriage
-1.2972145418924377,-4.240243397162947,sure
5.13243392049636,-4.2542347485816,james
-1.2261643443895873,-5.827266089891661,will
-3.048644788971453,3.9894917282738778,like
1.2940794794472708,1.1630431156171324,put
3.2870143942011403,2.662072086409006,horses
-5.7847526659781785,-4.385018178401544,are
-2.845087380527469,2.9439561660259126,while
-5.271839863279084,0.17826390291935768,paying
-0.5348605234263765,-4.676258096676479,our
-4.719705115848517,-6.199973399823912,into
-6.092448745396136,-2.5267634089685154,stable
-5.093964285805705,-0.6128973441380612,already
-5.51179398707826,-0.13599899250582415,talked
-4.408893259289714,-5.729287013022027,night
-1.1805741064603112,-5.901423999611233,may
-0.7960923988456233,-3.6310135497650724,because
-1.3997431847354151,0.17841013516847476,doubt
-1.318729953840656,-3.6623318618342946,whether
-0.2897580554884169,-4.995749500312236,take
-1.4737164428974066,-4.902362716750717,anywhere
-1.1672842511782024,-3.3710356253378464,else
-2.9699164969725507,-5.206472479647739,got
5.116470333348955,-4.172660244777708,hannah
-3.416897695815654,0.18536922741018497,mentioned
-0.7055533335439853,-4.36571728566756,glad
-1.5122747873717655,-3.986666882878309,lucky
-1.637631821315377,-0.15222068481271073,slighted
-5.308768904866092,4.118064219655095,upon
-3.016943358659181,0.563399750355088,account
-2.160143337271466,-4.271934335769001,make
4.973027993668595,-3.6491774368176944,servant
-1.161121099493377,-4.276549914311515,pretty
3.8154678888646862,-3.5022793100236935,spoken
-4.666004509259606,-5.175229909877974,girl
-1.540686694408055,1.1066364464553438,opinion
-2.082666255782738,-3.6625618908808435,whenever
-2.020184642955608,-4.011059498469589,asks
-1.3851455091193994,-5.338162667984481,me
-1.7302477672655876,-4.828093645799981,do
-2.5303986142885098,-0.8460225037649552,manner
2.1414761163586724,4.985459736666456,needlework
2.9280510051855195,-1.1167515538648196,observe
-3.5052752622270664,4.715576175950969,turns
-4.303104907587917,4.458177309580563,lock
-5.579155704828715,3.855070832601607,door
-3.3067813797041476,-3.8532108525708284,right
-0.34029530723902224,0.10679172910053093,comfort
-3.018882670775663,-4.822392515443561,somebody
-3.7238932421400954,-4.145606724144622,about
-2.2067786732019057,-5.8087587824818465,goes
-4.7886338501843575,0.010991100502115244,hearing
-1.6348872704828354,-4.895837628281855,tell
-1.794266947556256,0.985983492029979,spared
-3.613128229134405,0.8716816479987389,exertions
1.1163492876889098,-2.0673904065985975,maintain
0.528225841655438,2.070252782316916,flow
-2.650652908452184,1.2923724371708611,ideas
-1.7123577096028357,1.4186710451066251,hoped
-0.6049512018379021,-3.3482340066094696,help
-2.5082066392501443,0.8960281373330813,tolerably
-4.1673624393145285,-1.7201594658318962,attacked
-3.192173011727568,1.0044037419523364,regrets
-4.946183171646965,4.030846764534242,table
-5.679908047251761,-0.9248813421236706,placed
-4.717213807180669,0.6803986199125676,visitor
-6.080092512316704,1.0736632759655733,immediately
-5.77275249596938,0.01660430152514843,afterwards
0.38206878656475085,1.324469536351015,walked
-2.4204587265581208,1.0534148617749328,unnecessary
-2.9082589937975882,2.1765488289334503,mr_knightley
-1.7648739225609336,0.7571714491415251,sensible
1.4119450970944916,-6.968120651257901,eight
1.4183904360932278,-6.967837662748512,thirty
-2.744241937621349,1.4108894009149924,intimate
-2.824454204720794,0.580462343306323,connected
3.973742549029965,-4.685100684959384,elder
5.19468260975773,-4.721614835101519,brother
-3.9460443969288077,0.6276049516432928,frequent
4.781287733452386,3.9163529863447253,welcome
-5.944252902717607,-0.5730787895537183,directly
-3.530917520531361,0.9603052621687836,mutual
-3.5130407213956136,1.0512916051762677,connexions
0.5236963661731048,-4.1186256402609915,returned
-4.933424617837811,-2.959570868419635,late
-5.994629458321603,-4.939126519764871,days
-4.957019377343889,0.5343750269481425,absence
-4.951966021980848,-1.3061808265334456,brunswick
-2.3332678656364223,5.702918649977396,square
-3.403258673933367,1.2067400704997244,circumstance
-4.140210512370273,0.04739830952260799,animated
-4.796905106064935,0.7162476056575399,inquiries
4.7498136579619645,-3.3590876452953133,answered
-2.7157307009399414,0.09196448784853098,gratefully
-5.801575680569353,0.8850657380430286,observed
-1.777649969622348,-5.422983015958092,come
-4.722328600564423,-6.176618697042008,out
4.930170435064558,3.2953476032463667,call
0.3757342270886342,-3.8688739055241936,afraid
-1.4991167236904182,-3.8535977037702547,shocking
-2.884070969246022,-5.559216810740872,sir
-0.8042508664777768,-4.7591621674212385,beautiful
-2.5871242868328865,5.171004387675175,moonlight
-0.2729654859980334,3.27452835637271,mild
4.908717514052609,2.564990240093583,draw
-4.9695928190752765,4.041206860453231,back
2.424736287952107,3.4329438635168885,fire
-5.382894830108464,-2.2259957757055218,found
-1.378752735192019,3.176545172799714,damp
-0.33519287768290046,-1.3174598563481803,dirty
-0.22958905716139574,-4.782840919514373,catch
-0.9760707269040102,3.104563215102453,cold
-2.6484673621381774,-4.545754850762535,look
-4.492219064320223,3.78423103538882,shoes
-4.479465064473305,-4.540806828960673,quite
-2.4703674479026545,-0.09149227029320536,surprising
-0.12067570502372531,4.697304813521555,vast
0.9675357064270798,-1.6525239593700813,deal
0.6847438405122989,5.810588054075265,rain
1.7122449774462665,1.0862067458965587,rained
-1.6459781465720387,-3.634304555602946,dreadfully
-4.142323532763044,-4.037721746668414,hard
-3.867535511308642,-5.995564756782741,breakfast
-1.0510591570848165,-4.148556033777698,wanted
-2.245802457667966,-5.145006402571411,bye
2.225687726718674,-0.3940837353144456,joy
-4.84673134396947,-2.9155691522207965,sort
-2.4976017757976776,0.8334669553036359,feeling
-4.249036984915645,-4.717925995340812,hurry
-0.5339744108665869,-0.18091524757018002,hope
0.9342525245545051,-5.535514661518804,went
-0.6101142945852046,0.0772646530708955,behave
-7.01650336354595,-2.3897423743614774,cried
-3.1749999088839194,-5.509620900097791,ah
6.003400062858315,4.077434208159246,tis
-2.235618576197241,-4.180893160975109,business
-6.024088923128244,-3.962124311612152,mr
-1.162403729212614,-4.55404659424935,miss_woodhouse
-1.4914684104662383,-4.6926802966336885,please
-1.2589221833117272,-0.5073930793933639,possibly
-3.3396700161923287,-5.610826962293299,.'
-1.132236417921087,1.100186605210505,regard
-2.18487796667974,-5.822382720844963,comes
-1.614431290065081,-3.2642251256979145,question
-2.5976242451684737,1.4587219119897217,dependence
-3.2155148688645485,1.293117430228151,independence
-4.956904920170543,-0.45379667086571646,rate
-0.8268870748738766,-0.7837314625352502,better
-3.8042765392687383,-1.694586970882421,especially
-1.7513071288192485,-6.024911017646473,those
-4.5486790062032725,-0.48199594262554263,fanciful
-1.6087971826134375,-0.4776034190893402,troublesome
-2.532696297877119,-1.9712702523698507,creature
-5.4375589884309,4.555196696938095,head
-1.4930014166847712,-3.8755069063991674,certainly
-0.8243950977438763,-4.632718267307833,believe
-7.091509428090527,-2.12529609526008,","""
-3.8764060188822205,-2.7508886009034264,sometimes
4.678478403506585,2.9949923285607816,dearest
-1.3099261251739456,-4.858895732075706,mean
-1.2362642587846888,-4.485338709720552,_you_
-0.8190317465346547,-1.5422384901071586,horrible
-1.9378160417093937,-0.4633570559053263,idea
-3.0089272622411003,-5.609547351145398,oh
-0.894335934632361,0.1486462394496232,meant
-0.6977460609102063,-5.013965621061995,myself
-1.5666143347471881,-1.3508024460019044,loves
-1.4854418350403396,-3.3481850189156517,joke
